tweet_id,created_at,name,full_text,dog_types,dog_breed,retweet_count,favorite_count,rating_numerator,rating_denominator,breed_confidence
684097758874210310,2016-01-04 19:43:10+00:00,Lupe,Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,,Labrador Retriever,1621,4515,10.0,10.0,0.6278560000000001
683857920510050305,2016-01-04 03:50:08+00:00,Sadie,Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,,Bluetick,1262,4163,10.0,10.0,0.174738
683852578183077888,2016-01-04 03:28:54+00:00,Tiger,"Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN",,Toy Poodle,397,2111,10.0,10.0,0.5513520000000001
683773439333797890,2016-01-03 22:14:26+00:00,Buddy,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,,Miniature Pinscher,1533,3684,9.0,10.0,0.0728852
683742671509258241,2016-01-03 20:12:10+00:00,Sebastian,Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,,Pembroke,3781,7162,11.0,10.0,0.895279
683498322573824003,2016-01-03 04:01:13+00:00,Griffin,This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,,Airedale,1095,3469,11.0,10.0,0.945362
683481228088049664,2016-01-03 02:53:17+00:00,Banjo,Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq,pupper,Keeshond,1118,2878,11.0,10.0,0.508951
683391852557561860,2016-01-02 20:58:09+00:00,Jack,"Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6",,French Bulldog,2702,8356,11.0,10.0,0.992833
683142553609318400,2016-01-02 04:27:31+00:00,Brandy,Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,pupper,Leonberg,1173,3162,9.0,10.0,0.605851
683111407806746624,2016-01-02 02:23:45+00:00,Larry,This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,pupper,Cocker Spaniel,1034,3736,10.0,10.0,0.901392
683030066213818368,2016-01-01 21:00:32+00:00,Lulu,This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,,Boxer,832,2370,10.0,10.0,0.722218
682750546109968385,2016-01-01 02:29:49+00:00,Taco,Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,,English Setter,494,1674,9.0,10.0,0.947198
682662431982772225,2015-12-31 20:39:41+00:00,Joey,Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB,,Beagle,1207,3326,11.0,10.0,0.4138239999999999
682393905736888321,2015-12-31 02:52:40+00:00,Kreg,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,,Vizsla,773,2441,11.0,10.0,0.657275
682389078323662849,2015-12-31 02:33:29+00:00,Brody,"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",,Curly-Coated Retriever,518,1828,9.0,10.0,0.482288
682259524040966145,2015-12-30 17:58:40+00:00,Jax,Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,,Siberian Husky,1375,4578,9.0,10.0,0.43967
682032003584274432,2015-12-30 02:54:35+00:00,Ulysses,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,,Schipperke,2294,7223,11.0,10.0,0.997953
681981167097122816,2015-12-29 23:32:35+00:00,Jimothy,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,,Labrador Retriever,1161,3043,12.0,10.0,0.452577
681891461017812993,2015-12-29 17:36:07+00:00,Charlie,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,pupper,Chihuahua,951,2706,10.0,10.0,0.20357
681694085539872773,2015-12-29 04:31:49+00:00,Bo,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,pupper,Toy Poodle,4581,14010,11.0,10.0,0.920992
681654059175129088,2015-12-29 01:52:46+00:00,Toffee,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,pupper,Pomeranian,1045,2903,12.0,10.0,0.800538
681579835668455424,2015-12-28 20:57:50+00:00,Apollo,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,,Rottweiler,1489,3893,8.0,10.0,0.760671
681523177663676416,2015-12-28 17:12:42+00:00,Carly,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,,Norfolk Terrier,6620,15749,12.0,10.0,0.205067
681320187870711809,2015-12-28 03:46:05+00:00,Glacier,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,,Samoyed,863,2918,11.0,10.0,0.362596
681281657291280384,2015-12-28 01:12:59+00:00,Sarge,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,,Saint Bernard,1258,3520,11.0,10.0,0.99883
681261549936340994,2015-12-27 23:53:05+00:00,Panda,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,,Tibetan Terrier,308,1597,9.0,10.0,0.382101
681193455364796417,2015-12-27 19:22:30+00:00,Aspen,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,,Pomeranian,1691,4077,11.0,10.0,0.992619
680940246314430465,2015-12-27 02:36:20+00:00,Alice,This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,,Soft-Coated Wheaten Terrier,1225,3544,4.0,10.0,0.289598
680934982542561280,2015-12-27 02:15:25+00:00,Sadie,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,,Labrador Retriever,497,2285,10.0,10.0,0.7843979999999999
680913438424612864,2015-12-27 00:49:49+00:00,Griswold,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,,Pomeranian,705,2609,11.0,10.0,0.615678
680889648562991104,2015-12-26 23:15:17+00:00,Cheesy,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,,Shetland Sheepdog,418,1945,9.0,10.0,0.876337
680836378243002368,2015-12-26 19:43:36+00:00,Ellie,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,pupper,Pembroke,1513,3766,12.0,10.0,0.427781
680609293079592961,2015-12-26 04:41:15+00:00,Brody,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,,French Bulldog,816,2906,9.0,10.0,0.700764
680497766108381184,2015-12-25 21:18:05+00:00,Percy,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,,Chihuahua,2162,4639,12.0,10.0,0.538354
680473011644985345,2015-12-25 19:39:43+00:00,Hector,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",pupper,Lakeland Terrier,844,2778,10.0,10.0,0.796694
680161097740095489,2015-12-24 23:00:17+00:00,Goliath,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,,Bluetick,828,2538,12.0,10.0,0.268681
680145970311643136,2015-12-24 22:00:10+00:00,Kawhi,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,pupper,Miniature Poodle,1972,3955,10.0,10.0,0.457117
680130881361686529,2015-12-24 21:00:12+00:00,Reggie,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,,Maltese Dog,1078,2519,10.0,10.0,0.199121
680115823365742593,2015-12-24 20:00:22+00:00,Ozzy,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,,Pug,1028,2972,9.0,10.0,0.999365
680055455951884288,2015-12-24 16:00:30+00:00,Sammy,"Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.co/MQfPK4zwuh",,Samoyed,8067,18278,10.0,10.0,0.995466
679844490799091713,2015-12-24 02:02:12+00:00,Willie,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,,Airedale,887,2593,10.0,10.0,0.903832
679777920601223168,2015-12-23 21:37:40+00:00,Rinna,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,pupper,Bloodhound,1281,3390,10.0,10.0,0.5288189999999999
679722016581222400,2015-12-23 17:55:32+00:00,Mike,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,,Boxer,539,1817,8.0,10.0,0.459604
679511351870550016,2015-12-23 03:58:25+00:00,William,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,,Chihuahua,1461,3711,7.0,10.0,0.761972
679475951516934144,2015-12-23 01:37:45+00:00,Evy,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,,Maltese Dog,728,2304,9.0,10.0,0.145742
679462823135686656,2015-12-23 00:45:35+00:00,Hurley,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,,Toy Poodle,21324,34856,11.0,10.0,0.62178
679158373988876288,2015-12-22 04:35:49+00:00,Rubio,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,,Pug,9193,23568,11.0,10.0,0.272205
679132435750195208,2015-12-22 02:52:45+00:00,Louis,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,,Scottish Deerhound,1314,3253,10.0,10.0,0.1946099999999999
678969228704284672,2015-12-21 16:04:13+00:00,Lola,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,,Labrador Retriever,528,1796,11.0,10.0,0.680251
678798276842360832,2015-12-21 04:44:55+00:00,Linda,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,,Airedale,1350,3804,7.0,10.0,0.583122
678774928607469569,2015-12-21 03:12:08+00:00,Tug,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,,Pembroke,1043,3037,11.0,10.0,0.194681
678764513869611008,2015-12-21 02:30:45+00:00,Wilson,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",,Irish Terrier,544,1788,10.0,10.0,0.696646
678755239630127104,2015-12-21 01:53:54+00:00,Dash,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,,Malamute,3741,7802,10.0,10.0,0.606654
678643457146150913,2015-12-20 18:29:43+00:00,Grizz,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,,Labrador Retriever,489,2250,10.0,10.0,0.338757
678424312106393600,2015-12-20 03:58:55+00:00,Crystal,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,,Maltese Dog,2880,5916,2.0,10.0,0.759945
678410210315247616,2015-12-20 03:02:53+00:00,Jerome,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,,Schipperke,2072,4640,10.0,10.0,0.145877
678389028614488064,2015-12-20 01:38:42+00:00,Bella,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",pupper,Miniature Pinscher,473,2044,11.0,10.0,0.516284
678334497360859136,2015-12-19 22:02:01+00:00,Rosie,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,,Norfolk Terrier,304,1427,10.0,10.0,0.378643
678255464182861824,2015-12-19 16:47:58+00:00,Jessifer,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,,Chihuahua,418,1726,9.0,10.0,0.613819
678021115718029313,2015-12-19 01:16:45+00:00,Reese,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,,Miniature Pinscher,7148,15018,12.0,10.0,0.822048
677700003327029250,2015-12-18 04:00:46+00:00,Ralph,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,,Siberian Husky,1622,3689,10.0,10.0,0.120849
677698403548192770,2015-12-18 03:54:25+00:00,Sadie,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,,Shih-Tzu,363,1332,9.0,10.0,0.916645
677530072887205888,2015-12-17 16:45:31+00:00,Axel,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,,Staffordshire Bullterrier,250,1161,9.0,10.0,0.6892590000000001
677331501395156992,2015-12-17 03:36:28+00:00,Humphrey,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,,Beagle,265,1189,9.0,10.0,0.3134639999999999
677314812125323265,2015-12-17 02:30:09+00:00,Tassy,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",,Blenheim Spaniel,611,1799,10.0,10.0,0.924127
677301033169788928,2015-12-17 01:35:24+00:00,Juckson,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,,Japanese Spaniel,471,1362,5.0,10.0,0.6611779999999999
676975532580409345,2015-12-16 04:01:59+00:00,Cooper,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,,Malamute,1203,3015,11.0,10.0,0.363257
676949632774234114,2015-12-16 02:19:04+00:00,Tyrus,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,,Welsh Springer Spaniel,448,1413,8.0,10.0,0.206479
676864501615042560,2015-12-15 20:40:47+00:00,Ash,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,,Chesapeake Bay Retriever,808,2294,10.0,10.0,0.371146
676811746707918848,2015-12-15 17:11:09+00:00,Penny,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,,Chihuahua,469,1536,9.0,10.0,0.440916
676603393314578432,2015-12-15 03:23:14+00:00,Godzilla,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,pupper,Whippet,440,1280,9.0,10.0,0.8770209999999999
676588346097852417,2015-12-15 02:23:26+00:00,Bubbles,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,,Boston Bull,896,2533,5.0,10.0,0.976577
676496375194980353,2015-12-14 20:17:59+00:00,Griffin,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,,Pug,602,1641,9.0,10.0,0.985387
676430933382295552,2015-12-14 15:57:56+00:00,Duke,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",,Golden Retriever,385,1526,10.0,10.0,0.583875
676237365392908289,2015-12-14 03:08:46+00:00,Winston,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,,French Bulldog,331,1335,8.0,10.0,0.961996
676146341966438401,2015-12-13 21:07:04+00:00,Bert,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,,Irish Water Spaniel,744,2077,10.0,10.0,0.388332
676101918813499392,2015-12-13 18:10:33+00:00,Striker,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,,Shih-Tzu,1284,3042,11.0,10.0,0.225848
675891555769696257,2015-12-13 04:14:39+00:00,Donny,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,,Italian Greyhound,976,2297,6.0,10.0,0.305637
675845657354215424,2015-12-13 01:12:15+00:00,Pepper,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",pupper,Pug,1000,2477,10.0,10.0,0.8839520000000001
675798442703122432,2015-12-12 22:04:39+00:00,Bernie,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,,Beagle,3787,11101,10.0,10.0,0.681218
675781562965868544,2015-12-12 20:57:34+00:00,Buddah,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,,Maltese Dog,537,1750,11.0,10.0,0.921968
675710890956750848,2015-12-12 16:16:45+00:00,Lenny,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,,Standard Schnauzer,928,2046,12.0,10.0,0.441427
675531475945709568,2015-12-12 04:23:49+00:00,Ellie,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,,Pembroke,428,1276,10.0,10.0,0.918441
675522403582218240,2015-12-12 03:47:46+00:00,Sammy,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,,Cocker Spaniel,316,1122,10.0,10.0,0.299708
675497103322386432,2015-12-12 02:07:14+00:00,Reggie,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,,Vizsla,1443,3397,11.0,10.0,0.5195890000000001
675362609739206656,2015-12-11 17:12:48+00:00,Daisy,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,,Labrador Retriever,262,1136,12.0,10.0,0.479008
675111688094527488,2015-12-11 00:35:44+00:00,Oliver,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,,Labrador Retriever,283,1042,8.0,10.0,0.631501
675015141583413248,2015-12-10 18:12:05+00:00,Moe,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,,Golden Retriever,1335,2918,10.0,10.0,0.258372
675006312288268288,2015-12-10 17:37:00+00:00,Mollie,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,pupper,Boxer,252,1057,10.0,10.0,0.654697
675003128568291329,2015-12-10 17:24:21+00:00,Laela,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,,Pembroke,517,1672,12.0,10.0,0.655279
674800520222154752,2015-12-10 03:59:15+00:00,Tedders,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,,Pembroke,949,3240,11.0,10.0,0.8764790000000001
674788554665512960,2015-12-10 03:11:43+00:00,Maggie,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,,Miniature Poodle,230,871,9.0,10.0,0.349561
674774481756377088,2015-12-10 02:15:47+00:00,Superpup,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,pupper,Chihuahua,532,1213,11.0,10.0,0.407016
674743008475090944,2015-12-10 00:10:43+00:00,Sophie,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,,Bernese Mountain Dog,607,1514,10.0,10.0,0.583054
674737130913071104,2015-12-09 23:47:22+00:00,Rufio,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,pupper,Pomeranian,103,693,10.0,10.0,0.948537
674670581682434048,2015-12-09 19:22:56+00:00,Jeb,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,,Malamute,729,1751,9.0,10.0,0.180079
674468880899788800,2015-12-09 06:01:26+00:00,Louis,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,,Chow,2275,6676,13.0,10.0,0.52623
674422304705744896,2015-12-09 02:56:22+00:00,Ava,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,,Golden Retriever,592,1536,12.0,10.0,0.964497
674416750885273600,2015-12-09 02:34:18+00:00,Jonah,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,,Chihuahua,157,731,10.0,10.0,0.287201
674291837063053312,2015-12-08 18:17:56+00:00,Kenny,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,,Cardigan,6533,15817,11.0,10.0,0.611525
674269164442398721,2015-12-08 16:47:50+00:00,Bob,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",,Pug,255,961,8.0,10.0,0.6229210000000001
674262580978937856,2015-12-08 16:21:41+00:00,Gus,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,pupper,Greater Swiss Mountain Dog,498,1391,9.0,10.0,0.519428
674255168825880576,2015-12-08 15:52:13+00:00,Bobbay,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,,Eskimo Dog,619,1581,10.0,10.0,0.615741
674075285688614912,2015-12-08 03:57:26+00:00,Mitch,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,,Airedale,316,1047,11.0,10.0,0.305392
674053186244734976,2015-12-08 02:29:37+00:00,Stanley,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",,Cardigan,1441,3576,10.0,10.0,0.984725
674051556661161984,2015-12-08 02:23:09+00:00,Lucy,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,,Shih-Tzu,530,1564,10.0,10.0,0.179777
674038233588723717,2015-12-08 01:30:12+00:00,Kaiya,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,pupper,Eskimo Dog,456,1176,12.0,10.0,0.358459
674036086168010753,2015-12-08 01:21:40+00:00,Daisy,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,,Toy Poodle,240,906,9.0,10.0,0.685617
674019345211760640,2015-12-08 00:15:09+00:00,Acro,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,,Collie,340,1208,10.0,10.0,0.992732
674014384960745472,2015-12-07 23:55:26+00:00,Aiden,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,,Pembroke,714,1676,11.0,10.0,0.74232
673708611235921920,2015-12-07 03:40:24+00:00,Riley,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,,Golden Retriever,315,1153,12.0,10.0,0.936333
673707060090052608,2015-12-07 03:34:14+00:00,Raymond,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,pupper,German Short-Haired Pointer,434,1177,10.0,10.0,0.935771
673705679337693185,2015-12-07 03:28:45+00:00,Dot,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,,Shih-Tzu,439,1337,8.0,10.0,0.165383
673688752737402881,2015-12-07 02:21:29+00:00,Larry,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,,Soft-Coated Wheaten Terrier,534,1325,9.0,10.0,0.340806
673686845050527744,2015-12-07 02:13:55+00:00,George,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,,Pekinese,479,1544,11.0,10.0,0.1859029999999999
673680198160809984,2015-12-07 01:47:30+00:00,Shnuggles,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,,Samoyed,521,1460,13.0,10.0,0.989853
673662677122719744,2015-12-07 00:37:52+00:00,Kendall,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,,Labrador Retriever,397,1339,12.0,10.0,0.95767
673656262056419329,2015-12-07 00:12:23+00:00,Albert,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,pupper,Bull Mastiff,265,769,10.0,10.0,0.700625
673612854080196609,2015-12-06 21:19:54+00:00,Jeffri,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,pupper,Newfoundland,802,1691,7.0,10.0,0.223101
673359818736984064,2015-12-06 04:34:25+00:00,Steve,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,,English Setter,728,1558,8.0,10.0,0.6965680000000001
